SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score
CCNc1ccc(Oc2nncc3cn(C)c(CN4CCN(CC4)C(=O)CC)c23)cn1,MAK-UNK-af8-28,952_NCL2ACR.0,0,,1197.7859531588429
CCNc1ccc(cn1)c1c2ncc(C)c(CN3CCN(CC3)C(=O)C)[n+]2c[nH]1,MAK-UNK-af8-29,953_NCL.0,0,,1013.0677337283149
CCNc1ccc(cn1)c1c2ncc(C)c(CN3CCN(CC3)C(=O)CC)[n+]2c[nH]1,MAK-UNK-af8-29,953_NCL2ACR.0,0,,1072.207226511694
CCNc1ccc(cn1)[C@@H]1O[C@H](O)[C@@H](NCN2CCN(CC2)C(=O)C)[C@H](O)[C@H]1O,MAK-UNK-af8-30,954_NCL.0,0,,1230.0534054767356
CCNc1ccc(cn1)[C@@H]1O[C@H](O)[C@@H](NCN2CCN(CC2)C(=O)CC)[C@H](O)[C@H]1O,MAK-UNK-af8-30,954_NCL2ACR.0,0,,1213.9868231479368
CCNc1ccc(CNC(=O)CCCN2CCN(CC2)C(=O)C)cn1,MAK-UNK-af8-31,955_NCL.0,0,,1104.4668343526018
CCNc1ccc(CNC(=O)CCCN2CCN(CC2)C(=O)CC)cn1,MAK-UNK-af8-31,955_NCL2ACR.0,0,,1314.1167664467466
CC(=O)N1CCN(CNc2ccc(C#N)c(OCCNc3ccc(cn3)C#N)n2)CC1,MAK-UNK-af8-32,956_NCL.0,0,,1181.5555020539266
CCC(=O)N1CCN(CNc2ccc(C#N)c(OCCNc3ccc(cn3)C#N)n2)CC1,MAK-UNK-af8-32,956_NCL2ACR.0,0,,1175.5349639041788
C(=[NH2])c1ccc(NCCOc2nc(NCN3CCN(CC3)C(=O)CCl)ccc2C#N)nc1,MAK-UNK-af8-32,956_NIT.0,0,,1173.3716220622368
CN(C)c1cc(NC(=O)CC)c(Nc2nccc(n2)C(=O)N)cc1NCC[NH+](C)C,STE-LAU-a2c-1,1052_ACR.0,0,,906.3226144167296
CCCNc1cc(Nc2nccc(n2)C(=O)N)c(NC(=O)CC)cc1N(CC)CC,STE-LAU-a2c-2,1053_ACR.0,0,,1325.3334693651946
CCN(CC)c1cc(NC(=O)CC)c(Nc2nccc(n2)C(=O)N)cc1NCC[NH+](C)C,STE-LAU-a2c-3,1054_ACR.0,0,,797.8488076844803
CS(=O)(=O)NCc1cc(cnc1N)C=[NH2],MAR-UNI-9d4-2,1079_NIT.0,0,,1093.4688896563753
Nc1ncc(cc1CN1CCC(O)CC1)C=[NH2],MAR-UNI-9d4-6,1083_NIT.0,0,,908.4254975313811
CCNc1ncc(cc1CCNS(=O)(=O)C)C=[NH2],PET-SGC-90a-1,1203_NIT.0,0,,1273.8001404661964
O[C@@H]1CC[N@@H+](C[C@@H]2[C@H]3[NH2+]C[C@@H](CCNC(=O)CC)[C@@H]3C[C@H](F)C2)CC1,SAM-UNK-903-1,1205_ACL2ACR.0,0,,1232.3865921434094
O[C@@H]1CC[N@@H+](C[C@@H]2[C@H]3[NH2+]C[C@H](CCNC(=O)C)[C@@H]3C[C@H](F)C2)CC1,SAM-UNK-903-1,1205_ACL.0,0,,1245.6633731870857
O[C@@H]1CC[N@@H+](C[C@H]2[C@H]3[NH2+]C[C@@H](/C=C/NC(=O)CC)[C@H]3C[C@@H](F)C2)CC1,SAM-UNK-83e-1,1358_ACL2ACR.0,0,,967.5831004973286
O[C@@H]1CC[N@@H+](C[C@H]2[C@H]3[NH2+]C[C@@H](/C=C/NC(=O)C)[C@H]3C[C@@H](F)C2)CC1,SAM-UNK-83e-1,1358_ACL.0,0,,870.0092857957814
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+]C[C@@H](/C=C/NC(=O)CC)[C@H]2C[C@@H](F)C1,SAM-UNK-83e-2,1359_ACL2ACR.0,0,,912.9961666064281
CS(=O)(=O)NCC[C@H]1[C@H]2[NH2+]C[C@@H](/C=C/NC(=O)C)[C@H]2C[C@@H](F)C1,SAM-UNK-83e-2,1359_ACL.0,0,,1263.993977366922
CS(=O)(=O)N/C=C/[C@H]1[C@@H]2[NH2+]C[C@H](/C=C/NC(=O)C)[C@@H]2C[C@@H](F)C1,SAM-UNK-83e-3,1360_ACL.0,0,,1343.9238062712966
CCCNc1cc(Nc2nccc(n2)C(=O)N)c(NC(=O)CC)cc1N(C)C,STE-LAU-835-1,1363_ACR.0,0,,1490.7565929683044
Cc1nnc(CN2CC[C@H]([C@@H](F)C2)S(=O)(=O)NCCc2ccccc2)s1,MAK-UNK-814-5,1387_SUL.0,0,,1460.1692164346814
CS(=O)(=O)NCC[C@H]1C[C@H](F)C[C@H]2[C@H]1[NH2+]C[C@@H]2CCNC(=O)CC,SAM-UNI-7fd-1,1446_ACL2ACR.0,0,,1361.0846136224825
CS(=O)(=O)NCC[C@H]1C[C@H](F)C[C@H]2[C@H]1[NH2+]C[C@@H]2CCNC(=O)C,SAM-UNI-7fd-1,1446_ACL.0,0,,1461.5243000471378
CS(=O)(=O)NCCCc1ccc(cc1NC(=O)Nc1cccnc1)C=[NH2],WAR-XCH-6eb-3,1636_NIT.0,0,,1238.9341100247984
Oc1ccc(NCc2cc(ccc2)C=[NH2])cc1,MIH-UNI-6b9-5,1672_NIT.0,0,,1286.8388348971275
C[C@@H]1C[C@H](CCNS(=O)(=O)C)[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@@H]2C1,HAN-NEW-5f5-2,1801_ACL2ACR.0,0,,1325.3280854644302
C[C@@H]1C[C@H](CCNS(=O)(=O)C)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,HAN-NEW-5f5-2,1801_ACL.0,0,,1540.4337182916831
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@H](CCC[C@@H]3CN(CCN3C(=O)C)C(=O)C)CCC[C@H]12,HAN-NEW-5f5-4,1803_NCL.0,0,,1025.7367910656817
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](CCC[C@@H]3CN(CCN3C(=O)C)C(=O)CC)CCC[C@@H]12,HAN-NEW-5f5-4,1803_NCL2ACR.0,0,,953.8170130357132
CC(=O)N1CCN(C[C@@H]1CCC[C@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2CCC1)C(=O)CCl,HAN-NEW-5f5-4,1803_ACL2ACR.0,0,,979.748287428738
CC(=O)N1CCN(C[C@@H]1CCC[C@@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2CCC1)C(=O)CCl,HAN-NEW-5f5-4,1803_ACL.0,0,,1292.3910789787064
Cc1ccc(cc1)N([C@@H]1CS(=O)(=O)C=C1)C(=O)CCCN(C(=O)CC)c1cnccc1C,HAN-NEW-5f5-5,1804_ACL2ACR.0,0,,1452.4427663807187
Cc1ccc(cc1)N([C@@H]1CS(=O)(=O)C=C1)C(=O)CCCN(C(=O)C)c1cnccc1C,HAN-NEW-5f5-5,1804_ACL.0,0,,1495.561658049933
C(=[NH2])c1ccccc1NC(=O)Cc1c[nH]c2ncccc12,ANT-DIA-3c7-1,2112_NIT.0,0,,1762.9362937141498
C(=[NH2])c1ccccc1NC(=O)Cc1cccnc1,ANT-DIA-3c7-2,2113_NIT.0,5,"x1420,x0759,x1392,x0831,x0830",2034.8480972477635
CCNc1ccc(C=[NH2])c(NC(=O)Cc2c[nH]c3ncccc23)c1,ANT-DIA-3c7-3,2114_NIT.0,0,,1577.4616221940994
NS(=O)(=O)[C@@H]1CC=C(CC(=O)OC(=O)C(=O)C2=CCC=C2)C(=O)C1,WIL-LEE-364-9,2151_SUL.0,0,,1201.331468036029
CO[C@H]1[C@@H](OS(=O)(=O)O)C[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,WIL-LEE-364-13,2155_ACL2ACR.0,0,,597.6248123898856
CO[C@@H]1[C@H](OS(=O)(=O)O)C[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,WIL-LEE-364-13,2155_ACL.0,0,,491.61289582228636
CC(=O)C(=O)C1=C[C@@H]2[C@H](C1)C(=O)N=[S@]2(=O)C(=O)C,WIL-LEE-364-19,2161_ACR.0,0,,1894.7824132582766
CNC(=O)CCCCS(=O)(=O)C(=O)C1=COC=CC1,WIL-LEE-364-31,2173_ACR.0,0,,1671.7276071871595
CCC(=O)N1CCN([C@H](C1)NCCc1ccccc1)S(=O)(=O)c1cccc(Cl)c1,BEN-DND-362-1,2189_ACL2ACR.0,0,,1166.3428822579792
CC(=O)N1CCN([C@H](C1)NCCc1ccccc1)S(=O)(=O)c1cccc(Cl)c1,BEN-DND-362-1,2189_ACL.0,0,,1451.8808924346192
CNc1ncccc1CCN[C@H]1CN(CCN1S(=O)(=O)c1cccc(Cl)c1)C(=O)CC,BEN-DND-362-2,2190_ACL2ACR.0,0,,1126.4163146876667
CNc1ncccc1CCN[C@H]1CN(CCN1S(=O)(=O)c1cccc(Cl)c1)C(=O)C,BEN-DND-362-2,2190_ACL.0,0,,1427.311524467914
CCNc1ncc(cc1CCN[C@H]1CN(CCN1S(=O)(=O)c1cccc(Cl)c1)C(=O)CC)C#N,BEN-DND-362-3,2191_ACL2ACR.0,0,,1198.1755716463679
CCNc1ncc(cc1CCN[C@H]1CN(CCN1S(=O)(=O)c1cccc(Cl)c1)C(=O)C)C#N,BEN-DND-362-3,2191_ACL.0,0,,1250.5655124419154
CCNc1ncc(cc1CCN[C@H]1CN(CCN1S(=O)(=O)c1cccc(Cl)c1)C(=O)C)C=[NH2],BEN-DND-362-3,2191_NIT.0,0,,1205.3746605696865
C[C@@H]1C[C@@H]2C[C@H](Cl)C[C@H](CCN[C@H]3CN(CCN3S(=O)(=O)[C@@H]3CCC[C@@H](Cl)C3)C(=O)CC)[C@@H]2[NH2+]1,BEN-DND-362-4,2192_ACL2ACR.0,0,,1137.2240204324407
C[C@H]1C[C@H]2C[C@@H](Cl)C[C@@H](CCN[C@H]3CN(CCN3S(=O)(=O)[C@H]3CCC[C@@H](Cl)C3)C(=O)C)[C@H]2[NH2+]1,BEN-DND-362-4,2192_ACL.0,0,,1496.5152220150508
CC(=O)N(CCc1ccccc1)[C@H]1CN(CCN1S(=O)(=O)c1cccc(Cl)c1)C(=O)CC,BEN-DND-362-5,2193_ACL2ACR.0,0,,1247.8539697863887
CC(=O)N(CCc1ccccc1)[C@H]1CN(CCN1S(=O)(=O)c1cccc(Cl)c1)C(=O)C,BEN-DND-362-5,2193_ACL.0,0,,1569.1286295443601
CS(=O)(=O)NCCc1cc(Cl)c[n+]2c(CCNC(=O)CC)c[nH]c12,BEN-DND-362-7,2195_ACL2ACR.0,0,,1297.0152347631838
CS(=O)(=O)NCCc1cc(Cl)c[n+]2c(CCNC(=O)C)c[nH]c12,BEN-DND-362-7,2195_ACL.0,0,,1499.6966275112766
NC(=[NH2])CN1CCN(C[C@]21C[C@H]1[C@@H](S2)[C@H]2[C@@H](NC1=O)[C@@H](CCNC(=O)CC)C[NH2+]2)C(=O)Cl,JOH-CHE-350-1,2207_ACL2ACR.0,0,,666.3680809138085
NC(=[NH2])CN1CCN(C[C@]21C[C@H]1[C@@H](S2)[C@@H]2[C@@H](NC1=O)[C@H](CCNC(=O)C)C[NH2+]2)C(=O)Cl,JOH-CHE-350-1,2207_ACL.0,0,,1344.313569089862
NC(=[NH2])CCC[C@@H]1C[C@@H]2[C@@H](Cl)C[C@H]3C(=C[NH]=C3[C@@H]2S1)CCNC(=O)CC,JOH-CHE-350-2,2208_ACL2ACR.0,0,,1132.3690756542394
NC(=[NH2])CCC[C@@H]1C[C@@H]2[C@H](Cl)C[C@@H]3C(=C[NH]=C3[C@@H]2S1)CCNC(=O)C,JOH-CHE-350-2,2208_ACL.0,0,,796.2609438619481
Fc1cc(O[C@@H]2C=C=CC[C@@H]2C(=O)NCc2cccc(c2)c2cccc(=O)[nH]2)ccc1,JAS-UNI-326-1,2215_ACR.0,0,,1745.4384315028628
Cc1cccc([C@H]2CCN(CC2)/N=c\2/[nH+]cc(NC(=O)CC)c[nH]2)c1Cl,LUI-IND-2c4-1,2288_ACL2ACR.0,0,,922.8460500037996
Cc1cccc([C@@H]2CCN(CC2)/N=c\2/[nH+]cc(NC(=O)C)c[nH]2)c1Cl,LUI-IND-2c4-1,2288_ACL.0,0,,423.7219451451187
C(=[NH2])c1cc(ccc1N1CCO[C@@H]2CCC[C@@H]12)S(=O)(=O)c1cc(=O)occ1,LUI-IND-2c4-2,2289_NIT.0,0,,1495.0224615045606
CS(=O)(=O)NCCc1cc(ccc1CNC(=O)N1CCOCC1)C=[NH2],SCO-VAN-260-4,2344_NIT.0,0,,1119.7884311755133
CCC(=O)NC[C@H]1C[NH2+][C@H]2CC[C@H](C[C@@H]12)C#N,SCO-VAN-260-5,2345_ACL2ACR.0,0,,1253.2470609080174
CC(=O)NC[C@@H]1C[NH2+][C@@H]2CC[C@H](C[C@@H]12)C#N,SCO-VAN-260-5,2345_ACL.0,0,,761.1865133257837
CC(=O)NC[C@H]1C[NH2+][C@H]2CC[C@H](C[C@@H]12)C=[NH2],SCO-VAN-260-5,2345_NIT.0,0,,874.2657285023496
CO[C@@H]1CC[N@@H+](C[C@H]2[C@H]3[NH2+]C[C@H](CNC(=O)CC)[C@@H]3C[C@H](F)C2)CC1,SCO-VAN-260-6,2346_ACL2ACR.0,0,,651.3637586187018
CO[C@@H]1CC[N@@H+](C[C@H]2[C@@H]3[NH2+]C[C@@H](CNC(=O)C)[C@@H]3C[C@H](F)C2)CC1,SCO-VAN-260-6,2346_ACL.0,0,,926.4666968969008
Cc1nnc(C[C@@H]2[C@@H]3[NH2+]C[C@H](CNC(=O)CC)[C@@H]3C[C@H](F)C2)s1,SCO-VAN-260-7,2347_ACL2ACR.0,0,,768.5654315574667
Cc1nnc(C[C@@H]2[C@@H]3[NH2+]C[C@H](CNC(=O)C)[C@@H]3C[C@H](F)C2)s1,SCO-VAN-260-7,2347_ACL.0,0,,872.6205153347853
Cc1nnc(C[C@@H]2[C@@H]3[NH2+]C[C@H](CNC(=O)CC)[C@@H]3C[C@H](F)C2)o1,SCO-VAN-260-8,2348_ACL2ACR.0,0,,854.2074728578489
Cc1nnc(C[C@@H]2[C@@H]3[NH2+]C[C@H](CNC(=O)C)[C@@H]3C[C@H](F)C2)o1,SCO-VAN-260-8,2348_ACL.0,0,,858.3962693429507
FC(F)(F)c1n[nH]cc1OCCNS(=O)(=O)c1ccc(cc1)C1(CC1)C=[NH2],VIJ-CYC-1a3-9,2484_NIT.0,0,,1259.4471646240715
C[C@H](NC(=O)OC(C)(C)C)c1ccc(CNC(=O)CC)cc1,VIJ-CYC-1a3-10,2485_ACR.0,0,,1286.8332053381648
CS(=O)(=O)NCCc1cc(ccc1CNC(=O)N1CCCCC1)C=[NH2],PET-SGC-0ec-1,2595_NIT.0,0,,1088.1635072872355
C[NH2+]C[C@@H]1C[N@H+]([C@H](C)NC(=O)CCCNC(=O)CC)[C@@H](C1)[C@@H]1CCCC[C@@H]1F,MAK-UNK-095-2,2629_ACL2ACR.0,0,,423.42633261592835
C[NH2+]C[C@@H]1C[N@H+]([C@H](C)NC(=O)CCCNC(=O)C)[C@@H](C1)[C@@H]1CCCC[C@H]1F,MAK-UNK-095-2,2629_ACL.0,0,,941.4438596198672
C[NH2+]C[C@@H]1C[N@H+](C[C@@H]2C[NH2+][C@H]3[C@@H](CNN3C2=O)C=[NH2])[C@@H](C1)[C@H]1CCCC[C@@H]1F,MAK-UNK-095-27,2654_NIT.0,0,,1217.8854242807042
Oc1ccc(C[C@H](NC(=O)C)C(=O)NCC#CBr)cc1S(=O)(=O)NCCc1ccccc1,MAK-UNK-c44-1,599_ACL.1,0,,1367.843824586454
Oc1ccc(C[C@H](NC(=O)CC)C(=O)NCC#CBr)cc1S(=O)(=O)NCCc1ccccc1,MAK-UNK-c44-4,602_ACL2ACR.1,0,,668.4201941899432
F[C@H]1C[C@@H](NC[C@H]2CC[C@H]3NC[NH2+][C@H]3C2)[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C1,ANT-OPE-b90-1,727_ACR.1,0,,1221.6265160900896
C[C@@H](CCc1ccccc1)N1CCN(CC1)C(=O)CC,MAK-UNK-af8-2,926_NCL2ACR.1,0,,1022.1320554396457
CC[NH2+][C@H](COc1cccc(CN2CCN(CC2)C(=O)C)c1)OCC#N,MAK-UNK-af8-20,944_NCL.1,0,,1075.3457179129944
C[C@H]1C[C@@H](CN2CCN(CC2)C(=O)C)C[C@H](C1)[NH2+]CCNc1ccc(cn1)C#N,MAK-UNK-af8-23,947_NCL.1,0,,895.3243828645877
C[C@H]1C[C@@H](CN2CCN(CC2)C(=O)CCl)C[C@H](C1)[NH2+]CCNc1ccc(cn1)C=[NH2],MAK-UNK-af8-23,947_NIT.1,0,,746.0293227232838
C[C@H]1C[C@@H](CNCNc2ccc(cn2)C=[NH2])C[C@@H](CN2CCN(CC2)C(=O)CCl)C1,MAK-UNK-af8-24,948_NIT.1,0,,618.7978278488578
CO[C@@H]1CN(C[C@H]1CN1CCN(CC1)C(=O)CC)C(=O)CCNc1ccc(cn1)C#N,MAK-UNK-af8-26,950_NCL2ACR.1,0,,940.1338711040145
CO[C@@H]1CN(C[C@@H]1C[NH+]1CCN(CC1)C(=O)CCl)C(=O)CCNc1ccc(cn1)C=[NH2],MAK-UNK-af8-26,950_NIT.1,0,,891.0991270815642
Cc1ccc(OCCCC[C@@H]2[NH2+]C[C@H](CC2=O)c2cc(C)cc(CN3CCN(CC3)C(=O)CC)c2)cc1,MAK-UNK-af8-33,957_NCL2ACR.1,0,,535.886838533546
NS(=O)(=O)c1ccc2ccc(CN3CCCN(CC3)C(=O)CC)cc2c1,MIH-UNI-6b9-9,1676_ACL2ACR.1,0,,1360.5669330217622
NS(=O)(=O)c1ccc2ccc(CN3CCCN(CC3)C(=O)C)cc2c1,MIH-UNI-6b9-9,1676_ACL.1,0,,1527.3487327067724
COC1=C(C=CC1)C1=CCC(=C1)OS(=O)(=O)C(=O)NC(=O)CC,WIL-LEE-364-15,2157_ACL2ACR.1,0,,1085.3977821322094
COC1=C(C=CC1)C1=CCC(=C1)OS(=O)(=O)C(=O)NC(=O)C,WIL-LEE-364-15,2157_ACL.1,0,,762.4427474828253
CCC(=O)NC(=O)S(=O)(=O)CC(=O)CCOC1=CCC=CC1,WIL-LEE-364-33,2175_ACL2ACR.1,3,"x0769,x0755,x0689",1771.7114162495548
C[C@@H]1C[C@H](C[NH2+]CNc2ccc(cn2)C#N)C[C@H](CN2CCN(CC2)C(=O)C)C1,MAK-UNK-af8-24,948_NCL.2,0,,851.5312027637206
CCNc1ncc(F)cc1CN1CCN(CC1)C(=O)C,DAR-DIA-fb2-1,38_NCL.0,1,x0831,1607.1635282994314
CCNc1ncc(F)cc1CN1CCN(CC1)C(=O)CC,DAR-DIA-fb2-1,38_NCL2ACR.0,0,,1528.555103181223
Fc1cc(CN2CCN(CC2)C(=O)C)c2ccccc2c1,DAR-DIA-fb2-2,39_NCL.0,5,"x1418,x0831,x0830,x0692,x0770",1876.8698857154002
Fc1cc(CN2CCN(CC2)C(=O)CC)c2ccccc2c1,DAR-DIA-fb2-2,39_NCL2ACR.0,0,,1778.3291986516047
CCNc1ccc(cc1CN1CCN(CC1)C(=O)C)C#N,DAR-DIA-fb2-3,40_NCL.0,0,,1080.8842421644515
CCNc1ccc(cc1CN1CCN(CC1)C(=O)CC)C#N,DAR-DIA-fb2-3,40_NCL2ACR.0,0,,961.3785941456224
CCNc1ccc(cc1CN1CCN(CC1)C(=O)CCl)C=[NH2],DAR-DIA-fb2-3,40_NIT.0,0,,1231.499038836169
CCNc1ncc(cc1CN1CCN(CC1)C(=O)C)C#N,DAR-DIA-fb2-4,41_NCL.0,0,,1676.3916156912067
CCNc1ncc(cc1CN1CCN(CC1)C(=O)CC)C#N,DAR-DIA-fb2-4,41_NCL2ACR.0,0,,994.7282351601443
CCNc1ncc(cc1CN1CCN(CC1)C(=O)CCl)C=[NH2],DAR-DIA-fb2-4,41_NIT.0,0,,1180.328545592204
CCNc1ncc(OC)cc1CN1CCN(CC1)C(=O)C,DAR-DIA-fb2-5,42_NCL.0,0,,1116.9040204703092
CCNc1ncc(OC)cc1CN1CCN(CC1)C(=O)CC,DAR-DIA-fb2-5,42_NCL2ACR.0,0,,1560.117089195991
CC(=O)N1CCN(Cc2cc(cc3ccccc23)C#N)CC1,DAR-DIA-fb2-6,43_NCL.0,1,x0831,1633.4456201336618
CCC(=O)N1CCN(Cc2cc(cc3ccccc23)C#N)CC1,DAR-DIA-fb2-6,43_NCL2ACR.0,7,"x0769,x0691,x1402,x0755,x1425,x0689,x1384",1806.3561253356731
C(=[NH2])c1cc(CN2CCN(CC2)C(=O)CCl)c2ccccc2c1,DAR-DIA-fb2-6,43_NIT.0,0,,1409.877674993043
COc1cc(CN2CCN(CC2)C(=O)C)c2ccccc2c1,DAR-DIA-fb2-7,44_NCL.0,0,,1015.3613411745979
COc1cc(CN2CCN(CC2)C(=O)CC)c2ccccc2c1,DAR-DIA-fb2-7,44_NCL2ACR.0,0,,888.6786663866542
CC(=O)N1CCN(Cc2cc(Cl)cc3ccccc23)CC1,DAR-DIA-fb2-8,45_NCL.0,1,x0734,1691.9907126561109
CCC(=O)N1CCN(Cc2cc(Cl)cc3ccccc23)CC1,DAR-DIA-fb2-8,45_NCL2ACR.0,0,,1451.2196396121467
NS(=O)(=O)c1ccc2c(CN3CCN(CC3)C(=O)C)cccc2c1,DAR-DIA-fb2-9,46_NCL.0,0,,1097.095337609144
NS(=O)(=O)c1ccc2c(CN3CCN(CC3)C(=O)CC)cccc2c1,DAR-DIA-fb2-9,46_NCL2ACR.0,0,,1682.2679547449509
CC(=O)NCCC1=CCc2c(CN3CCN(CC3)C(=O)C)cc(F)cc12,DAR-DIA-fb2-10,47_NCL.0,0,,1284.9441690601516
CC(=O)NCCC1=CCc2c(CN3CCN(CC3)C(=O)CC)cc(F)cc12,DAR-DIA-fb2-10,47_NCL2ACR.0,0,,1311.4487213049838
Fc1cc(CN2CCN(CC2)C(=O)CCl)c2CC=C(CCNC(=O)CC)c2c1,DAR-DIA-fb2-10,47_ACL2ACR.0,0,,1308.4785761483256
Fc1cc(CN2CCN(CC2)C(=O)CCl)c2CC=C(CCNC(=O)C)c2c1,DAR-DIA-fb2-10,47_ACL.0,0,,1243.5526423710373
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](CN3CCN(CC3)C(=O)C)C[C@@H](F)C[C@@H]12,DAR-DIA-fb2-11,48_NCL.0,0,,983.3998489350307
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](CN3CCN(CC3)C(=O)CC)C[C@@H](F)C[C@@H]12,DAR-DIA-fb2-11,48_NCL2ACR.0,0,,1334.6575840747591
F[C@H]1C[C@H](CN2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,DAR-DIA-fb2-11,48_ACL.0,0,,1280.3893800301753
NS(=O)(=O)c1ccc2c(CN3CCN(CC3)C(=O)C)cc(F)cc2c1,DAR-DIA-fb2-12,49_NCL.0,3,"x0831,x0830,x0692",1623.0133249631924
NS(=O)(=O)c1ccc2c(CN3CCN(CC3)C(=O)CC)cc(F)cc2c1,DAR-DIA-fb2-12,49_NCL2ACR.0,0,,1576.8037360179471
COc1cc(CN2CCN(CC2)C(=O)C)c2CC=C(CCNC(=O)C)c2c1,DAR-DIA-fb2-13,50_NCL.0,0,,978.4392698310517
COc1cc(CN2CCN(CC2)C(=O)CC)c2CC=C(CCNC(=O)C)c2c1,DAR-DIA-fb2-13,50_NCL2ACR.0,0,,1167.6875520590168
COc1cc(CN2CCN(CC2)C(=O)CCl)c2CC=C(CCNC(=O)CC)c2c1,DAR-DIA-fb2-13,50_ACL2ACR.0,0,,1026.5358642384977
COc1cc(CN2CCN(CC2)C(=O)CCl)c2CC=C(CCNC(=O)C)c2c1,DAR-DIA-fb2-13,50_ACL.0,0,,1173.294816727021
CO[C@H]1C[C@@H](CN2CCN(CC2)C(=O)C)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,DAR-DIA-fb2-14,51_NCL.0,0,,1149.0262933892004
CO[C@@H]1C[C@H](CN2CCN(CC2)C(=O)CC)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,DAR-DIA-fb2-14,51_NCL2ACR.0,0,,1057.5342522909916
CO[C@@H]1C[C@H](CN2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,DAR-DIA-fb2-14,51_ACL2ACR.0,0,,1028.2061223428384
CO[C@@H]1C[C@@H](CN2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,DAR-DIA-fb2-14,51_ACL.0,0,,818.6471065446484
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](CN3CCN(CC3)C(=O)C)C[C@@H](Cl)C[C@@H]12,DAR-DIA-fb2-15,52_NCL.0,0,,957.2218395617348
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@H](CN3CCN(CC3)C(=O)CC)C[C@H](Cl)C[C@H]12,DAR-DIA-fb2-15,52_NCL2ACR.0,0,,1405.3502260385653
CCC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@H](CN3CCN(CC3)C(=O)CCl)C[C@H](Cl)C[C@@H]12,DAR-DIA-fb2-15,52_ACL2ACR.0,0,,1236.051522671051
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](CN3CCN(CC3)C(=O)CCl)C[C@@H](Cl)C[C@@H]12,DAR-DIA-fb2-15,52_ACL.0,0,,1260.8087915310464
CC(=O)N1CCN(Cc2cc(ccc2CNC(=O)N2CCOCC2)C#N)CC1,DAR-DIA-fb2-16,53_NCL.0,0,,826.8542125381853
CCC(=O)N1CCN(Cc2cc(ccc2CNC(=O)N2CCOCC2)C#N)CC1,DAR-DIA-fb2-16,53_NCL2ACR.0,0,,1171.445913173753
C(=[NH2])c1ccc(CNC(=O)N2CCOCC2)c(CN2CCN(CC2)C(=O)CCl)c1,DAR-DIA-fb2-16,53_NIT.0,0,,1455.2533746638285
CC(=O)N1CCN(Cc2cc(cnc2CNC(=O)N2CCOCC2)C#N)CC1,DAR-DIA-fb2-17,54_NCL.0,0,,906.6389368077574
CCC(=O)N1CCN(Cc2cc(cnc2CNC(=O)N2CCOCC2)C#N)CC1,DAR-DIA-fb2-17,54_NCL2ACR.0,0,,1276.6982980166013
C(=[NH2])c1cnc(CNC(=O)N2CCOCC2)c(CN2CCN(CC2)C(=O)CCl)c1,DAR-DIA-fb2-17,54_NIT.0,0,,1380.1596151013462
COc1cnc(CNC(=O)N2CCOCC2)c(CN2CCN(CC2)C(=O)C)c1,DAR-DIA-fb2-18,55_NCL.0,0,,1000.5621483502297
COc1cnc(CNC(=O)N2CCOCC2)c(CN2CCN(CC2)C(=O)CC)c1,DAR-DIA-fb2-18,55_NCL2ACR.0,0,,586.6087114900868
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@H](CCC[C@H]12)[C@H](N1CCN(CC1)C(=O)C)[C@@H]1CC[C@H](Br)S1,PAU-WEI-f73-1,121_NCL.0,0,,1105.7941678432762
CC(=O)NCC[C@H]1C[NH2+][C@H]2[C@@H](CCC[C@H]12)[C@H](N1CCN(CC1)C(=O)CC)[C@@H]1CC[C@H](Br)S1,PAU-WEI-f73-1,121_NCL2ACR.0,0,,1012.5689883179559
