SMILES,TITLE,dockvalent_id,cluster
NS(=O)(=O)[C@H]1CC[C@@H]2[C@@H]([NH2+][C@H](CN3CCN(CC3)C(=O)CC)[C@H](Cl)C2=O)C1,CHR-UNK-e06-1,313_ACL2ACR.0,16
CS(=O)(=O)NCC[C@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@H](F)C1,ELE-IMP-dfb-1,322_ACL2ACR.0,0
CS(=O)(=O)NCc1cccc(c1)C1=C(N(Cc2ccccc12)C(=O)C)C(=O)Nc1cccnc1,GER-FIO-88d-1,1310_NCL.0,5
CS(=O)(=O)NCc1cccc(c1)C1=C(N(Cc2ccccc12)C(=O)CC)C(=O)Nc1cccnc1,GER-FIO-88d-1,1310_NCL2ACR.0,5
NS(=O)(=O)c1ccc2sc(CC3=C(N(Cc4ccccc34)C(=O)C)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_NCL.0,10
NS(=O)(=O)c1ccc2sc(CC3=C(N(Cc4ccccc34)C(=O)CC)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_NCL2ACR.0,12
NS(=O)(=O)c1ccc2sc(C[C@@H]3[C@@H](N(Cc4ccccc34)C(=O)CCl)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_ACR.0,5
NS(=O)(=O)[C@@H]1CCc2ccc(cc2C1)[C@H]1CN(Cc2ccccc12)C(=O)C,DAV-CRI-3fe-1,2086_NCL.0,17
NS(=O)(=O)[C@@H]1CCc2cc(ccc2C1)[C@H]1CN(Cc2ccccc12)C(=O)C,DAV-CRI-3fe-2,2087_NCL.0,17
NS(=O)(=O)[C@@H]1CCc2cc(ccc2C1)[C@H]1CN(Cc2ccccc12)C(=O)CC,DAV-CRI-3fe-2,2087_NCL2ACR.0,17
COC(=O)c1ccc(cc1CCCCCCCS(O)(O)N1CCN(CC1)C(=O)CC)S(=O)(=O)N,AND-UNI-23a-1,2353_ACL2ACR.0,16
COC(=O)c1ccc(cc1CCCCCCCS(O)(O)N1CCN(CC1)C(=O)C)S(=O)(=O)N,AND-UNI-23a-1,2353_ACL.0,15
NS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)CC)cc2c1,JAN-GHE-1d9-1,2427_ACL2ACR.0,16
NS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)C)cc2c1,JAN-GHE-1d9-1,2427_ACL.0,3
NS(=O)(=O)CCc1cccc(CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-1d9-2,2428_ACL2ACR.0,16
NS(=O)(=O)CCc1cccc(CN2CCN(CC2)C(=O)C)c1,JAN-GHE-1d9-2,2428_ACL.0,3
NS(=O)(=O)[C@H]1C[C@H]2CC[C@@H](CN3CCN(CC3)C(=O)CC)C[C@H]2[NH2+]1,JAN-GHE-1d9-3,2429_ACL2ACR.0,9
NS(=O)(=O)[C@@H]1C[C@@H]2CC[C@H](CN3CCN(CC3)C(=O)C)C[C@@H]2[NH2+]1,JAN-GHE-1d9-3,2429_ACL.0,9
NS(=O)(=O)[C@@H]1C[NH2+][C@@H]2C[C@@H](CN3CCN(CC3)C(=O)CC)CC[C@@H]12,JAN-GHE-1d9-4,2430_ACL2ACR.0,9
NS(=O)(=O)[C@@H]1C[NH2+][C@@H]2C[C@H](CN3CCN(CC3)C(=O)C)CC[C@H]12,JAN-GHE-1d9-4,2430_ACL.0,9
NS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)CC)nc2c1,JAN-GHE-1d9-5,2431_ACL2ACR.0,16
NS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)C)nc2c1,JAN-GHE-1d9-5,2431_ACL.0,3
NS(=O)(=O)Cc1cccc(c1)C(=O)CN1CCN(CC1)C(=O)CC,JAN-GHE-1d9-6,2432_ACL2ACR.0,16
NS(=O)(=O)Cc1cccc(c1)C(=O)CN1CCN(CC1)C(=O)C,JAN-GHE-1d9-6,2432_ACL.0,3
NS(=O)(=O)c1cccc(NC(=O)CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-1d9-7,2433_ACL2ACR.0,16
NS(=O)(=O)c1cccc(NC(=O)CN2CCN(CC2)C(=O)C)c1,JAN-GHE-1d9-7,2433_ACL.0,15
NS(=O)(=O)/C=C/c1cccc(CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-1d9-8,2434_ACL2ACR.0,16
NS(=O)(=O)/C=C/c1cccc(CN2CCN(CC2)C(=O)C)c1,JAN-GHE-1d9-8,2434_ACL.0,3
CC(=O)N1CCN(Cc2cccc(c2)CCS(=O)(=O)N)CC1,JAN-GHE-1d9-8,2434_SUL.0,3
NS(=O)(=O)c1cccc(NS(=O)(=O)CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-1d9-9,2435_ACL2ACR.0,16
NS(=O)(=O)c1ccc(cc1)C(=O)/C=C/CN1CCN(CC1)C(=O)CC,JAN-GHE-1d9-10,2436_ACL2ACR.0,16
NS(=O)(=O)c1ccc(cc1)C(=O)/C=C/CN1CCN(CC1)C(=O)C,JAN-GHE-1d9-10,2436_ACL.0,3
C[C@H](NC(=O)C)c1cc(Cl)cc(c1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-14a-1,2511_NCL.0,10
C[C@H](NC(=O)CC)c1cc(Cl)cc(c1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-14a-1,2511_NCL2ACR.0,1
C[C@H](NC(=O)CC)c1cc(Cl)cc(c1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-14a-2,2512_NCL2ACR.0,1
C[C@H](NC(=O)C)c1cc(cc(Cl)c1)c1ccc(c(C)c1)S(=O)(=O)N,DAV-CRI-14a-4,2514_NCL.0,1
C[C@H](NC(=O)CC)c1cc(cc(Cl)c1)c1ccc(c(C)c1)S(=O)(=O)N,DAV-CRI-14a-4,2514_NCL2ACR.0,1
C[C@H](NC(=O)C)c1cc(Cl)cc(C[C@H]2C=CC(=C2)S(=O)(=O)N)c1,DAV-CRI-14a-5,2515_NCL.0,1
C[C@H](NC(=O)CC)c1cc(Cl)cc(C[C@H]2C=CC(=C2)S(=O)(=O)N)c1,DAV-CRI-14a-5,2515_NCL2ACR.0,1
C[C@H](NC(=O)CCl)c1cc(Cl)cc(C[C@@H]2C=C[C@@H](C2)S(=O)(=O)N)c1,DAV-CRI-14a-5,2515_SUL.0,1
C[C@@H](NC(=O)C)c1cc(Cl)cc(c1)/C(=C\1/C=CC(=C1)S(=O)(=O)N)/O,DAV-CRI-14a-6,2516_NCL.0,1
C[C@@H](NC(=O)CC)c1cc(Cl)cc(c1)/C(=C/1\C=CC(=C1)S(=O)(=O)N)/O,DAV-CRI-14a-6,2516_NCL2ACR.0,1
C[C@H](NC(=O)CCl)c1cc(Cl)cc(c1)C(=O)[C@@H]1C=C[C@H](C1)S(=O)(=O)N,DAV-CRI-14a-6,2516_SUL.0,1
Cc1cc(Cl)cc(NC2CCN(CC2)C(=O)C)c1,NIR-THE-0d6-9,2609_NCL.0,19
Cc1cc(Cl)cc(NC2CCN(CC2)C(=O)CC)c1,NIR-THE-0d6-9,2609_NCL2ACR.0,16
Cc1cccc(c1)N(C1CCN(CC1)C(=O)C)c1ccc(Br)s1,NIR-THE-0d6-10,2610_NCL.0,17
Cc1cccc(c1)N(C1CCN(CC1)C(=O)CC)c1ccc(Br)s1,NIR-THE-0d6-10,2610_NCL2ACR.0,17
Cc1cccc(c1)N(C1CCN(CC1)C(=O)C)c1ccc(Cl)s1,NIR-THE-0d6-11,2611_NCL.0,17
Cc1cccc(c1)N(C1CCN(CC1)C(=O)CC)c1ccc(Cl)s1,NIR-THE-0d6-11,2611_NCL2ACR.0,17
Cc1cccc(c1)N(C1CCN(CC1)C(=O)C)c1ccc(N)s1,NIR-THE-0d6-12,2612_NCL.0,17
Cc1cccc(c1)N(C1CCN(CC1)C(=O)CC)c1ccc(N)s1,NIR-THE-0d6-12,2612_NCL2ACR.0,17
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(ccc2s1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-f9b-1,64_NCL2ACR.1,10
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2c(cccc2s1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-f9b-2,65_NCL.1,10
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(ccc2s1)c1cccc(c1)S(=O)(=O)N,DAV-CRI-f9b-3,66_NCL.1,10
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(ccc2s1)c1cccc(c1)S(=O)(=O)N,DAV-CRI-f9b-3,66_NCL2ACR.1,10
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2c(cccc2s1)c1cccc(c1)S(=O)(=O)N,DAV-CRI-f9b-4,67_NCL.1,10
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2c(cccc2s1)c1cccc(c1)S(=O)(=O)N,DAV-CRI-f9b-4,67_NCL2ACR.1,10
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(ccc2s1)c1ccc(O)c(c1)S(=O)(=O)N,DAV-CRI-f9b-7,70_NCL.1,10
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(Cc3ccc(cc3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-9,72_NCL2ACR.1,10
C[C@@H](N)N[C@@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(Cc3cccc(c3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-10,73_NCL2ACR.1,10
NS(=O)(=O)c1ccc2c([nH]c(CN3CCN(CC3)C(=O)C)c(Cl)c2=O)c1,CHR-UNK-e06-1,313_ACL.1,3
C[C@H]1C[C@@H](CNCNc2ccc(cn2)C#N)C[C@@H](C[NH+]2CCN(CC2)C(=O)CC)C1,MAK-UNK-af8-24,948_NCL2ACR.1,14
NS(=O)(=O)c1cccc(NS(=O)(=O)CN2CCN(CC2)C(=O)C)c1,JAN-GHE-1d9-9,2435_ACL.1,3
C[C@H](NC(=O)C)c1cc(Cl)cc(c1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-14a-2,2512_NCL.1,1
NS(=O)(=O)c1ccc2CC[C@H](C[C@@H](N3CCN(CC3)C(=O)C)c3ccc(Br)s3)Nc2c1,PED-UNI-d0b-1,506_NCL.0,19
NS(=O)(=O)c1ccc2CC[C@H](C[C@@H](N3CCN(CC3)C(=O)CC)c3ccc(Br)s3)Nc2c1,PED-UNI-d0b-1,506_NCL2ACR.0,14
Fc1cc(ccc1)[C@@H]1CN(Cc2ccccc12)C(=O)C,DAR-DIA-cab-1,539_NCL.0,17
Fc1cc(ccc1)[C@@H]1CN(Cc2ccccc12)C(=O)CC,DAR-DIA-cab-1,539_NCL2ACR.0,17
COc1cccc(c1)[C@@H]1CN(Cc2ccccc12)C(=O)C,DAR-DIA-cab-2,540_NCL.0,17
COc1cccc(c1)[C@@H]1CN(Cc2ccccc12)C(=O)CC,DAR-DIA-cab-2,540_NCL2ACR.0,17
CO[C@H]1C[C@H]([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)C)[C@H]2[NH2+]CC[C@@H]2C1,DAR-DIA-cab-3,541_NCL.0,9
CO[C@@H]1C[C@H]([C@@H]2CN(C[C@H]3CCCC[C@@H]23)C(=O)CC)[C@H]2[NH2+]CC[C@@H]2C1,DAR-DIA-cab-3,541_NCL2ACR.0,9
CO[C@@H]1C[C@H]([C@@H]2CN(C[C@H]3CCCC[C@@H]23)C(=O)C)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,DAR-DIA-cab-4,542_NCL.0,0
CO[C@@H]1C[C@H]([C@@H]2CN(C[C@H]3CCCC[C@@H]23)C(=O)CC)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,DAR-DIA-cab-4,542_NCL2ACR.0,0
CO[C@H]1C[C@H]([C@@H]2CN(C[C@H]3CCCC[C@@H]23)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,DAR-DIA-cab-4,542_ACL2ACR.0,0
CO[C@@H]1C[C@H]([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)CCl)[C@@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@@H]2C1,DAR-DIA-cab-4,542_ACL.0,0
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@H](C[C@@H](Cl)C[C@H]12)[C@@H]1CN(C[C@H]2CCCC[C@@H]12)C(=O)C,DAR-DIA-cab-5,543_NCL.0,0
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@H](C[C@H](Cl)C[C@H]12)[C@@H]1CN(C[C@@H]2CCCC[C@@H]12)C(=O)CC,DAR-DIA-cab-5,543_NCL2ACR.0,0
CCC(=O)NCC[C@H]1C[NH2+][C@H]2[C@H](C[C@@H](Cl)C[C@@H]12)[C@@H]1CN(C[C@@H]2CCCC[C@@H]12)C(=O)CCl,DAR-DIA-cab-5,543_ACL2ACR.0,0
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@H](C[C@@H](Cl)C[C@@H]12)[C@@H]1CN(C[C@H]2CCCC[C@@H]12)C(=O)CCl,DAR-DIA-cab-5,543_ACL.0,0
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@H](C[C@H](F)C[C@H]12)[C@@H]1CN(C[C@H]2CCCC[C@@H]12)C(=O)C,DAR-DIA-cab-6,544_NCL.0,0
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@H](C[C@H](F)C[C@H]12)[C@@H]1CN(C[C@H]2CCCC[C@@H]12)C(=O)CC,DAR-DIA-cab-6,544_NCL2ACR.0,0
F[C@H]1C[C@@H]([C@@H]2CN(C[C@H]3CCCC[C@@H]23)C(=O)CCl)[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@H]2C1,DAR-DIA-cab-6,544_ACL2ACR.0,0
F[C@H]1C[C@@H]([C@@H]2CN(C[C@H]3CCCC[C@@H]23)C(=O)CCl)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,DAR-DIA-cab-6,544_ACL.0,0
Fc1cc([C@@H]2CN(Cc3ccccc23)C(=O)C)c2ccccc2c1,DAR-DIA-cab-7,545_NCL.0,17
Fc1cc([C@@H]2CN(Cc3ccccc23)C(=O)CC)c2ccccc2c1,DAR-DIA-cab-7,545_NCL2ACR.0,17
CC(=O)N1C[C@H](c2ccccc2C1)c1cc(Cl)cc2ccccc12,DAR-DIA-cab-8,546_NCL.0,17
CCC(=O)N1C[C@H](c2ccccc2C1)c1cc(Cl)cc2ccccc12,DAR-DIA-cab-8,546_NCL2ACR.0,17
COc1cc([C@@H]2CN(Cc3ccccc23)C(=O)C)c2ccccc2c1,DAR-DIA-cab-9,547_NCL.0,17
COc1cc([C@@H]2CN(Cc3ccccc23)C(=O)CC)c2ccccc2c1,DAR-DIA-cab-9,547_NCL2ACR.0,17
COc1cc([C@@H]2CN(Cc3ccccc23)C(=O)C)c2ccc(cc2c1)S(=O)(=O)N,DAR-DIA-cab-10,548_NCL.0,17
COc1cc([C@@H]2CN(Cc3ccccc23)C(=O)CC)c2ccc(cc2c1)S(=O)(=O)N,DAR-DIA-cab-10,548_NCL2ACR.0,17
COc1cc([C@@H]2CN(Cc3ccccc23)C(=O)C)c2ccc(CCNC(=O)C)cc2c1,DAR-DIA-cab-11,549_NCL.0,17
COc1cc([C@@H]2CN(Cc3ccccc23)C(=O)CC)c2ccc(CCNC(=O)C)cc2c1,DAR-DIA-cab-11,549_NCL2ACR.0,17
COc1cc([C@@H]2CN(Cc3ccccc23)C(=O)CCl)c2ccc(CCNC(=O)CC)cc2c1,DAR-DIA-cab-11,549_ACL2ACR.0,17
COc1cc([C@@H]2CN(Cc3ccccc23)C(=O)CCl)c2ccc(CCNC(=O)C)cc2c1,DAR-DIA-cab-11,549_ACL.0,17
CC(=O)N1C[C@H](c2ccccc2C1)c1cc(cnc1CNC(=O)N1CCOCC1)C#N,DAR-DIA-cab-12,550_NCL.0,17
CCC(=O)N1C[C@H](c2ccccc2C1)c1cc(cnc1CNC(=O)N1CCOCC1)C#N,DAR-DIA-cab-12,550_NCL2ACR.0,17
Fc1cnc(CNC(=O)N2CCOCC2)c(c1)[C@@H]1CN(Cc2ccccc12)C(=O)C,DAR-DIA-cab-13,551_NCL.0,17
Fc1cnc(CNC(=O)N2CCOCC2)c(c1)[C@@H]1CN(Cc2ccccc12)C(=O)CC,DAR-DIA-cab-13,551_NCL2ACR.0,17
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C[C@@H](F)C1,TAM-UNI-c14-1,652_ACL2ACR.0,0
CC(=O)N(Cc1cnnn1Cc1ccc(Cl)cc1)[C@@H]1CCS(=O)(=O)C1,NIM-UNI-bb6-1,711_NCL.0,18
CCC(=O)N(Cc1cnnn1Cc1ccc(Cl)cc1)[C@@H]1CCS(=O)(=O)C1,NIM-UNI-bb6-1,711_NCL2ACR.0,18
CC(=O)N(Cc1cn(CC(=O)Nc2cccnc2)nn1)[C@@H]1CCS(=O)(=O)C1,NIM-UNI-bb6-2,712_NCL.0,8
CCC(=O)N(Cc1cn(CC(=O)Nc2cccnc2)nn1)[C@@H]1CCS(=O)(=O)C1,NIM-UNI-bb6-2,712_NCL2ACR.0,8
NS(=O)(=O)c1cccc(c1)n1cc(CN2CCN(CC2)C(=O)C)nn1,NIM-UNI-bb6-3,713_NCL.0,3
NS(=O)(=O)c1cccc(c1)n1cc(CN2CCN(CC2)C(=O)CC)nn1,NIM-UNI-bb6-3,713_NCL2ACR.0,16
NS(=O)(=O)c1cc2c(C[C@H](I)[C@@H](CC[C@@H](N3CCN(CC3)C(=O)C)c3ccc(Br)s3)N2)cc1O,HEN-UNK-30c-1,2229_NCL.0,19
NS(=O)(=O)c1cc2c(C[C@H](I)[C@@H](CC[C@@H](N3CCN(CC3)C(=O)CC)c3ccc(Br)s3)N2)cc1O,HEN-UNK-30c-1,2229_NCL2ACR.0,16
CN1[C@@H](CN2CCN(CC2)C(=O)CC)CCc2ccc(cc12)S(=O)(=O)N,HEI-REL-0c9-1,2622_ACL2ACR.0,16
CN1[C@@H](CN2CCN(CC2)C(=O)C)CCc2ccc(cc12)S(=O)(=O)N,HEI-REL-0c9-1,2622_ACL.0,9
NS(=O)(=O)c1ccc2CC[C@H](CN3CCN(CC3)C(=O)CC)Nc2c1,HEI-REL-0c9-2,2623_ACL2ACR.0,16
NS(=O)(=O)c1ccc2CC[C@H](CN3CCN(CC3)C(=O)C)Nc2c1,HEI-REL-0c9-2,2623_ACL.0,3
NS(=O)(=O)c1ccc2CCN(CC3CCN(CC3)C(=O)CC)C(=O)c2c1,HEI-REL-0c9-3,2624_ACL2ACR.0,18
NS(=O)(=O)c1ccc2CCN(CC3CCN(CC3)C(=O)C)C(=O)c2c1,HEI-REL-0c9-3,2624_ACL.0,9
NS(=O)(=O)c1ccc2c(Cl)cc(CN3CCN(CC3)C(=O)CC)nc2c1,HEI-REL-0c9-4,2625_ACL2ACR.0,16
NS(=O)(=O)c1ccc2c(Cl)cc(CN3CCN(CC3)C(=O)C)nc2c1,HEI-REL-0c9-4,2625_ACL.0,3
NS(=O)(=O)[C@@H]1CCc2c(Cl)cc(CN3CCN(CC3)C(=O)CC)cc2C1,HEI-REL-0c9-5,2626_ACL2ACR.0,16
NS(=O)(=O)[C@@H]1CCc2c(Cl)cc(CN3CCN(CC3)C(=O)C)cc2C1,HEI-REL-0c9-5,2626_ACL.0,3
CN1[C@H](CCc2ccc(cc12)S(=O)(=O)N)[C@@H]1CN(Cc2ccccc12)C(=O)CC,HEI-REL-0c9-6,2627_ACL2ACR.0,17
CN1[C@H](CCc2ccc(cc12)S(=O)(=O)N)[C@@H]1CN(Cc2ccccc12)C(=O)C,HEI-REL-0c9-6,2627_ACL.0,17
CC#Cc1cnc(Nc2ccccc2)c(CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-fd8-2,3_ACL2ACR.0,16
CC#Cc1cnc(Nc2ccccc2)c(CN2CCN(CC2)C(=O)C)c1,JAN-GHE-fd8-2,3_ACL.0,3
OCCNc1ncc(Cl)cc1CN1CCN(CC1)C(=O)CC,JAN-GHE-fd8-3,4_ACL2ACR.0,16
OCCNc1ncc(Cl)cc1CN1CCN(CC1)C(=O)C,JAN-GHE-fd8-3,4_ACL.0,3
CCNc1ncc(cc1CN1CC2(C1)CN(C2)C(=O)CC)C#N,JAN-GHE-fd8-4,5_ACL2ACR.0,3
CCNc1ncc(cc1CN1CC2(C1)CN(C2)C(=O)C)C#N,JAN-GHE-fd8-4,5_ACL.0,3
CCNc1ncc(cc1CN1CCCN(CC1)C(=O)CC)C#N,JAN-GHE-fd8-6,7_ACL2ACR.0,16
CCNc1ncc(cc1CN1CCCN(CC1)C(=O)C)C#N,JAN-GHE-fd8-6,7_ACL.0,3
CCNc1ccc(cc1C(=O)N1CCN(CC1)C(=O)CC)C#N,JAN-GHE-fd8-7,8_ACL2ACR.0,16
CCNc1ccc(cc1C(=O)N1CCN(CC1)C(=O)C)C#N,JAN-GHE-fd8-7,8_ACL.0,3
CCC(=O)N1CCN(Cc2cc(ccc2NC2CC2)C#N)CC1,JAN-GHE-fd8-8,9_ACL2ACR.0,16
CC(=O)N1CCN(Cc2cc(ccc2NC2CC2)C#N)CC1,JAN-GHE-fd8-8,9_ACL.0,3
CCNc1ccc(cc1CN1CCN(CC1)C(=O)C)C#CC,JAN-GHE-fd8-9,10_ACL.0,3
CCNc1ccc(F)cc1CN1CCN(CC1)C(=O)CC,JAN-GHE-fd8-10,11_ACL2ACR.0,16
CCNc1ccc(F)cc1CN1CCN(CC1)C(=O)C,JAN-GHE-fd8-10,11_ACL.0,3
F[C@@H]1C[C@H](CN2CCN(CC2)C(=O)CCl)[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C1,DAR-DIA-fb2-11,48_ACL2ACR.0,0
CCNc1ccc(F)c(Cc2cc(F)cc(NCC(=O)NC(=O)CC)c2)n1,BEN-VAN-ed8-4,173_ACR.0,1
CCNc1ccc(F)c(Cc2cc(C)cc(NCC(=O)NC(=O)CC)c2)n1,BEN-VAN-ed8-10,179_ACR.0,1
CCNc1ccc(F)c(Cc2cc(CC)cc(NCC(=O)NC(=O)CC)c2)n1,BEN-VAN-ed8-12,181_ACR.0,1
CCNc1ccc(F)c(Cc2cc(NCC(=O)NC(=O)CC)ccc2Cl)n1,BEN-VAN-ed8-19,188_ACR.0,1
CCNc1ccc(F)c(Cc2cc(OCC(=O)NC(=O)CC)ccc2Cl)n1,BEN-VAN-ed8-20,189_ACR.0,11
CCNc1cc(Nc2cscc2[C@@H]2CCC[C@@H]2C(=O)NC(=O)CC)c(cn1)C#N,BEN-VAN-d2b-1,452_ACR.0,11
CCNc1ncc(C#N)c(Nc2cscc2[C@@H]2CCC[C@@H]2C(=O)NC(=O)CC)c1F,BEN-VAN-d2b-2,453_ACR.0,11
CNc1cnc(nc1)c1c([C@@H]2CCC[C@H]2C(=O)NC(=O)CC)c(Cl)cs1,BEN-VAN-d2b-4,455_ACR.0,11
CNc1cnc(nc1)c1c(ccs1)[C@@H]1CCC[C@H]1C(=O)NC(=O)CC,BEN-VAN-d2b-6,457_ACR.0,11
CCOc1cc(Nc2cscc2[C@@H]2CCC[C@@H]2C(=O)NC(=O)CC)c(cn1)C#N,BEN-VAN-d2b-9,460_ACR.0,11
COCCNc1cc(Nc2cscc2[C@@H]2CCC[C@@H]2C(=O)NC(=O)CC)c(cn1)C#N,BEN-VAN-d2b-10,461_ACR.0,11
COCCNc1nc(F)c(C#N)c(Nc2cscc2[C@@H]2CCC[C@@H]2C(=O)NC(=O)CC)c1F,BEN-VAN-d2b-11,462_ACR.0,11
CCNc1cc(Nc2csc(OC)c2[C@@H]2CCC[C@@H]2C(=O)NC(=O)CC)c(cn1)C#N,BEN-VAN-d2b-12,463_ACR.0,11
CCNc1cc(Nc2c(F)scc2[C@@H]2CCC[C@@H]2C(=O)NC(=O)CC)c(cn1)C#N,BEN-VAN-d2b-13,464_ACR.0,11
CCNc1cc(Nc2c(Cl)scc2[C@@H]2CCC[C@@H]2C(=O)NC(=O)CC)c(cn1)C#N,BEN-VAN-d2b-14,465_ACR.0,11
CNc1cnc(nc1F)c1c(ccs1)[C@@H]1CCC[C@H]1C(=O)NC(=O)CC,BEN-VAN-d2b-18,469_ACR.0,11
CNc1cnc(nc1F)c1c(cc(F)s1)[C@@H]1CCC[C@H]1C(=O)NC(=O)CC,BEN-VAN-d2b-19,470_ACR.0,11
CC(=O)N1CCN(Cc2c(ccs2)C#N)CC1,DAV-CRI-d1e-1,475_NCL.0,3
CCC(=O)N1CCN(Cc2c(ccs2)C#N)CC1,DAV-CRI-d1e-1,475_NCL2ACR.0,16
CCNc1cc(CN2CCN(CC2)C(=O)C)c(cn1)C#N,DAV-CRI-d1e-2,476_NCL.0,3
CCNc1cc(CN2CCN(CC2)C(=O)CC)c(cn1)C#N,DAV-CRI-d1e-2,476_NCL2ACR.0,16
OCNc1ncc(C#N)c(CN2CCN(CC2)C(=O)C)c1,DAV-CRI-d1e-3,477_NCL.0,3
OCNc1ncc(C#N)c(CN2CCN(CC2)C(=O)CC)c1,DAV-CRI-d1e-3,477_NCL2ACR.0,16
CCNc1c(CN2CCN(CC2)C(=O)C)c(cs1)C#N,DAV-CRI-d1e-4,478_NCL.0,3
CCNc1c(CN2CCN(CC2)C(=O)CC)c(cs1)C#N,DAV-CRI-d1e-4,478_NCL2ACR.0,16
OCNc1c(CN2CCN(CC2)C(=O)C)c(cs1)C#N,DAV-CRI-d1e-5,479_NCL.0,3
OCNc1c(CN2CCN(CC2)C(=O)CC)c(cs1)C#N,DAV-CRI-d1e-5,479_NCL2ACR.0,16
CC(=O)Nc1c(CN2CCN(CC2)C(=O)C)c(cs1)C#N,DAV-CRI-d1e-6,480_NCL.0,3
CC(=O)Nc1c(CN2CCN(CC2)C(=O)CC)c(cs1)C#N,DAV-CRI-d1e-6,480_NCL2ACR.0,16
CCC(=O)Nc1c(CN2CCN(CC2)C(=O)CCl)c(cs1)C#N,DAV-CRI-d1e-6,480_ACL2ACR.0,16
CC(=O)Nc1c(CN2CCN(CC2)C(=O)CCl)c(cs1)C#N,DAV-CRI-d1e-6,480_ACL.0,16
Fc1c(c(OCCCNc2ccc(cn2)C#N)ccc1)S(=O)(=O)N1CCN(CC1)C(=O)CC,JAN-GHE-bf4-1,685_ACR.0,16
CCC(=O)N1CCN(CC1)S(=O)(=O)c1ccccc1c1ccc(Nc2ccc(cn2)C#N)cc1,JAN-GHE-bf4-2,686_ACR.0,16
Fc1c(c(OCCCNc2ccc(cn2)C#N)ccc1)S(=O)(=O)N1C[C@@H]2CN(C[C@@H]2C1)C(=O)CC,JAN-GHE-bf4-3,687_ACR.0,17
CCC(=O)N1C[C@H]2CN(C[C@H]2C1)S(=O)(=O)c1ccccc1c1ccc(Nc2ccc(cn2)C#N)cc1,JAN-GHE-bf4-4,688_ACR.0,17
