SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score,scaffold,scaffold_generic
OCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-4,2052_NCL.0,3,"x1412,x1336,x1385",1818.8466589363168,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
OCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-4,2052_NCL2ACR.0,2,"x0734,x1336",1722.6185869101646,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)N1CC[C@@H](OC1)c1ccc(S)cc1,NIM-UNI-43f-5,2053_NCL.0,7,"x0734,x1380,x1458,x1493,x0820,x1336,x0689",2186.325000728036,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CCC(=O)N1CC[C@@H](OC1)c1ccc(S)cc1,NIM-UNI-43f-5,2053_NCL2ACR.0,0,,1093.4383713923987,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)N1CC[C@@H](OC1)c1ccc(CS)cc1,NIM-UNI-43f-6,2054_NCL.0,0,,1001.8682922918616,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CCC(=O)N1CC[C@@H](OC1)c1ccc(CS)cc1,NIM-UNI-43f-6,2054_NCL2ACR.0,0,,1091.9341028712138,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-7,2055_NCL.0,1,x1336,1700.6197578823605,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-7,2055_NCL2ACR.0,0,,1497.9706351511554,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CCC(=O)Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CCl,NIM-UNI-43f-7,2055_ACL2ACR.0,0,,277.4162558530216,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)Nc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CCl,NIM-UNI-43f-7,2055_ACL.0,0,,1254.7074695855465,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)NCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-8,2056_NCL.0,0,,1564.1805017933718,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)NCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-8,2056_NCL2ACR.0,0,,1491.3610652489608,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CCC(=O)NCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CCl,NIM-UNI-43f-8,2056_ACL2ACR.0,0,,1027.9576405068947,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)NCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CCl,NIM-UNI-43f-8,2056_ACL.0,0,,394.2173152471068,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)Oc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-9,2057_NCL.0,0,,1102.4075400762615,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)Oc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-9,2057_NCL2ACR.0,0,,1528.8507728582567,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)OCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-10,2058_NCL.0,0,,968.6962813336954,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)OCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-10,2058_NCL2ACR.0,0,,1683.670623552095,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)Sc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-11,2059_NCL.0,0,,655.2296484776151,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)Sc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-11,2059_NCL2ACR.0,0,,876.822697713857,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)SCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)C,NIM-UNI-43f-12,2060_NCL.0,0,,970.4124565893268,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
CC(=O)SCc1ccc(cc1)[C@@H]1CCN(CO1)C(=O)CC,NIM-UNI-43f-12,2060_NCL2ACR.0,1,x1336,1451.0133761780344,c1ccc(C2CCNCO2)cc1,C1CCC(C2CCCCC2)CC1
Fc1ccc(O[C@H]2CN(CCN2C(=O)C)S(=O)(=O)c2ccc(Cl)cc2)cc1,SAL-INS-1ea-1,2423_NCL.0,0,,1757.2910610375488,O=S(=O)(c1ccccc1)N1CCNC(Oc2ccccc2)C1,CC(C)(C1CCCCC1)C1CCCC(CC2CCCCC2)C1
Fc1ccc(O[C@H]2CN(CCN2C(=O)C)S(=O)(=O)c2ccc(Cl)s2)cc1,SAL-INS-1ea-2,2424_NCL.0,2,"x1420,x1392",1966.9053358795843,O=S(=O)(c1cccs1)N1CCNC(Oc2ccccc2)C1,CC(C)(C1CCCC1)C1CCCC(CC2CCCCC2)C1
Fc1ccc(O[C@H]2CN(CCN2C(=O)CC)S(=O)(=O)c2ccc(Cl)s2)cc1,SAL-INS-1ea-2,2424_NCL2ACR.0,0,,1336.5048195060388,O=S(=O)(c1cccs1)N1CCNC(Oc2ccccc2)C1,CC(C)(C1CCCC1)C1CCCC(CC2CCCCC2)C1
Oc1ccccc1CC[C@H]1CN(CCN1S(=O)(=O)c1ccc(Cl)s1)C(=O)C,SAL-INS-1ea-3,2425_NCL.0,0,,1695.5690097326874,O=S(=O)(c1cccs1)N1CCNCC1CCc1ccccc1,CC(C)(C1CCCC1)C1CCCCC1CCC1CCCCC1
Oc1ccccc1CC[C@H]1CN(CCN1S(=O)(=O)c1ccc(Cl)s1)C(=O)CC,SAL-INS-1ea-3,2425_NCL2ACR.0,0,,1655.9356280987186,O=S(=O)(c1cccs1)N1CCNCC1CCc1ccccc1,CC(C)(C1CCCC1)C1CCCCC1CCC1CCCCC1
Oc1ccccc1CC[C@H]1CN(CCN1S(=O)(=O)c1ccc(Cl)cc1)C(=O)C,SAL-INS-1ea-4,2426_NCL.0,0,,1414.32200692921,O=S(=O)(c1ccccc1)N1CCNCC1CCc1ccccc1,CC(C)(C1CCCCC1)C1CCCCC1CCC1CCCCC1
Oc1ccccc1CC[C@H]1CN(CCN1S(=O)(=O)c1ccc(Cl)cc1)C(=O)CC,SAL-INS-1ea-4,2426_NCL2ACR.0,0,,1438.1230128294412,O=S(=O)(c1ccccc1)N1CCNCC1CCc1ccccc1,CC(C)(C1CCCCC1)C1CCCCC1CCC1CCCCC1
COc1ccc(cc1)c1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)CC,ANT-OPE-782-1,1483_ACL2ACR.0,0,,1068.2095953659689,O=S(=O)(c1cccc(-c2ccccc2)c1)N1CCNCC1,CC(C)(C1CCCCC1)C1CCCC(C2CCCCC2)C1
COc1ccc(cc1)c1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)C,ANT-OPE-782-1,1483_ACL.0,0,,1170.3614145572112,O=S(=O)(c1cccc(-c2ccccc2)c1)N1CCNCC1,CC(C)(C1CCCCC1)C1CCCC(C2CCCCC2)C1
CCC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(c1)c1ccccc1,ANT-OPE-782-2,1484_ACL2ACR.0,0,,1078.2662908224263,O=S(=O)(c1cccc(-c2ccccc2)c1)N1CCNCC1,CC(C)(C1CCCCC1)C1CCCC(C2CCCCC2)C1
CC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(c1)c1ccccc1,ANT-OPE-782-2,1484_ACL.0,0,,1303.9628268750726,O=S(=O)(c1cccc(-c2ccccc2)c1)N1CCNCC1,CC(C)(C1CCCCC1)C1CCCC(C2CCCCC2)C1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCN1CCN(CC1)C(=O)C,NIM-UNI-ed9-1,166_NCL.0,0,,1490.6775404112823,O=C(CCc1ccccc1)NCN1CCNCC1,CC(CCC1CCCCC1)CCC1CCCCC1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCN1CCN(CC1)C(=O)CC,NIM-UNI-ed9-1,166_NCL2ACR.0,0,,1272.6333670417214,O=C(CCc1ccccc1)NCN1CCNCC1,CC(CCC1CCCCC1)CCC1CCCCC1
Oc1ccc(C[C@H](NC(=O)CC)C(=O)NCN2CCN(CC2)C(=O)CCl)cc1,NIM-UNI-ed9-1,166_ACL2ACR.0,0,,1091.7925716891789,O=C(CCc1ccccc1)NCN1CCNCC1,CC(CCC1CCCCC1)CCC1CCCCC1
Oc1ccc(C[C@H](NC(=O)C)C(=O)NCN2CCN(CC2)C(=O)CCl)cc1,NIM-UNI-ed9-1,166_ACL.0,0,,1379.0502496052825,O=C(CCc1ccccc1)NCN1CCNCC1,CC(CCC1CCCCC1)CCC1CCCCC1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CC1)C(=O)C,NIM-UNI-ed9-2,167_NCL.0,0,,415.15820726236467,O=C(CCc1ccccc1)NCCN1CCNCC1,CC(CCCC1CCCCC1)CCC1CCCCC1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCCN1CCN(CC1)C(=O)CC,NIM-UNI-ed9-2,167_NCL2ACR.0,0,,1388.527123128376,O=C(CCc1ccccc1)NCCN1CCNCC1,CC(CCCC1CCCCC1)CCC1CCCCC1
Oc1ccc(C[C@H](NC(=O)CC)C(=O)NCCN2CCN(CC2)C(=O)CCl)cc1,NIM-UNI-ed9-2,167_ACL2ACR.0,0,,1194.9087827140434,O=C(CCc1ccccc1)NCCN1CCNCC1,CC(CCCC1CCCCC1)CCC1CCCCC1
Oc1ccc(C[C@H](NC(=O)C)C(=O)NCCN2CCN(CC2)C(=O)CCl)cc1,NIM-UNI-ed9-2,167_ACL.0,0,,1173.1420543068734,O=C(CCc1ccccc1)NCCN1CCNCC1,CC(CCCC1CCCCC1)CCC1CCCCC1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](N1CCN(CC1)C(=O)C)c1ccccc1,NIM-UNI-ed9-3,168_NCL.0,0,,908.5712861000952,O=C(CCc1ccccc1)NC(c1ccccc1)N1CCNCC1,CC(CCC1CCCCC1)CC(C1CCCCC1)C1CCCCC1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](N1CCN(CC1)C(=O)CC)c1ccccc1,NIM-UNI-ed9-3,168_NCL2ACR.0,0,,1051.5737999708024,O=C(CCc1ccccc1)NC(c1ccccc1)N1CCNCC1,CC(CCC1CCCCC1)CC(C1CCCCC1)C1CCCCC1
Oc1ccc(C[C@H](NC(=O)CC)C(=O)N[C@H](N2CCN(CC2)C(=O)CCl)c2ccccc2)cc1,NIM-UNI-ed9-3,168_ACL2ACR.0,0,,1376.0057716635401,O=C(CCc1ccccc1)NC(c1ccccc1)N1CCNCC1,CC(CCC1CCCCC1)CC(C1CCCCC1)C1CCCCC1
Oc1ccc(C[C@H](NC(=O)C)C(=O)N[C@H](N2CCN(CC2)C(=O)CCl)c2ccccc2)cc1,NIM-UNI-ed9-3,168_ACL.0,0,,1294.7871128290058,O=C(CCc1ccccc1)NC(c1ccccc1)N1CCNCC1,CC(CCC1CCCCC1)CC(C1CCCCC1)C1CCCCC1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CN1CCN(CC1)C(=O)C)c1ccccc1,NIM-UNI-ed9-4,169_NCL.0,0,,1036.4935014306698,O=C(CCc1ccccc1)NC(CN1CCNCC1)c1ccccc1,CC(CCC1CCCCC1)CC(CC1CCCCC1)C1CCCCC1
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CN1CCN(CC1)C(=O)CC)c1ccccc1,NIM-UNI-ed9-4,169_NCL2ACR.0,0,,1032.8986066514715,O=C(CCc1ccccc1)NC(CN1CCNCC1)c1ccccc1,CC(CCC1CCCCC1)CC(CC1CCCCC1)C1CCCCC1
Oc1ccc(C[C@H](NC(=O)CC)C(=O)N[C@H](CN2CCN(CC2)C(=O)CCl)c2ccccc2)cc1,NIM-UNI-ed9-4,169_ACL2ACR.0,0,,755.7905824649492,O=C(CCc1ccccc1)NC(CN1CCNCC1)c1ccccc1,CC(CCC1CCCCC1)CC(CC1CCCCC1)C1CCCCC1
Oc1ccc(C[C@H](NC(=O)C)C(=O)N[C@H](CN2CCN(CC2)C(=O)CCl)c2ccccc2)cc1,NIM-UNI-ed9-4,169_ACL.0,0,,1131.6713048863992,O=C(CCc1ccccc1)NC(CN1CCNCC1)c1ccccc1,CC(CCC1CCCCC1)CC(CC1CCCCC1)C1CCCCC1
NC(=O)[C@@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)C,DAN-LON-a5f-1,1037_NCL.0,2,"x1412,x1336",1946.9545058231101,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
NC(=O)[C@@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)CC,DAN-LON-a5f-1,1037_NCL2ACR.0,0,,638.23083774741,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC1(C)CN(CCN1Cc1cccc(Cl)c1)C(=O)C,DAN-LON-a5f-2,1038_NCL.0,0,,1419.0813417842935,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC1(C)CN(CCN1Cc1cccc(Cl)c1)C(=O)CC,DAN-LON-a5f-2,1038_NCL2ACR.0,1,x1336,1548.9171899978635,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(C)C[C@@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)CC,DAN-LON-a5f-3,1039_NCL2ACR.0,0,,1623.7420887632725,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1C(=O)C,DAN-LON-a5f-4,1040_NCL.0,0,,1530.5361713976026,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(C)[C@@H]1CN(Cc2cccc(Cl)c2)CCN1C(=O)CC,DAN-LON-a5f-4,1040_NCL2ACR.0,1,x1336,1877.2787191947373,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1c1ccccc1,DAN-LON-a5f-5,1041_NCL.0,0,,1729.547195338364,c1ccc(CN2CCNC(c3ccccc3)C2)cc1,C1CCC(CC2CCCC(C3CCCCC3)C2)CC1
CCC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1c1ccccc1,DAN-LON-a5f-5,1041_NCL2ACR.0,0,,1918.2814911060736,c1ccc(CN2CCNC(c3ccccc3)C2)cc1,C1CCC(CC2CCCC(C3CCCCC3)C2)CC1
CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C1)c1ccc(Cl)cc1,DAN-LON-a5f-6,1042_NCL.0,0,,1447.6898114496055,c1ccc(CN2CCNCC2c2ccccc2)cc1,C1CCC(CC2CCCCC2C2CCCCC2)CC1
CCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C1)c1ccc(Cl)cc1,DAN-LON-a5f-6,1042_NCL2ACR.0,0,,1754.2987434448673,c1ccc(CN2CCNCC2c2ccccc2)cc1,C1CCC(CC2CCCCC2C2CCCCC2)CC1
CC(C)(C)NC(=O)[C@@H]1CN(CCN1Cc1cccc(Cl)c1)C(=O)CC,DAN-LON-a5f-7,1043_NCL2ACR.0,0,,1523.0697647711304,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)N1C[C@H]2C[C@@H]1CN2Cc1cccc(Cl)c1,DAN-LON-a5f-8,1044_NCL.0,3,"x1380,x1458,x0820",1791.2900204263512,c1ccc(CN2CC3CC2CN3)cc1,C1CCC(CC2CC3CCC2C3)CC1
CCC(=O)N1C[C@H]2C[C@@H]1CN2Cc1cccc(Cl)c1,DAN-LON-a5f-8,1044_NCL2ACR.0,2,"x0734,x1336",1691.9560151049218,c1ccc(CN2CC3CC2CN3)cc1,C1CCC(CC2CC3CCC2C3)CC1
CC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C1)c1cccs1,DAN-LON-a5f-9,1045_NCL.0,0,,1686.8812476778091,c1ccc(CN2CCNCC2c2cccs2)cc1,C1CCC(CC2CCCCC2C2CCCC2)CC1
CCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](C1)c1cccs1,DAN-LON-a5f-9,1045_NCL2ACR.0,0,,1372.4122985523575,c1ccc(CN2CCNCC2c2cccs2)cc1,C1CCC(CC2CCCCC2C2CCCC2)CC1
CC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,DAN-LON-a5f-10,1046_NCL.0,0,,1379.451487637183,c1ccc(CC2CN(Cc3ccccc3)CCN2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1
CCC(=O)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,DAN-LON-a5f-10,1046_NCL2ACR.0,0,,742.3828455326077,c1ccc(CC2CN(Cc3ccccc3)CCN2)cc1,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1
FS(=O)(=O)Cc1ccc(CN2CCN(CC2)C(=O)C)cc1,JIA-UNI-93b-1,1188_NCL.0,0,,1154.4818993310173,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
FS(=O)(=O)Cc1ccc(CN2CCN(CC2)C(=O)CC)cc1,JIA-UNI-93b-1,1188_NCL2ACR.0,0,,1096.3349473425624,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)N1CCN(Cc2cc(Cl)cc(Cl)c2)CC1,PAU-UNI-8cd-1,1274_NCL.0,0,,1172.3047402017278,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CCC(=O)N1CCN(Cc2cc(Cl)cc(Cl)c2)CC1,PAU-UNI-8cd-1,1274_NCL2ACR.0,0,,1351.4021414045974,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)N1CCN(CC1)[C@H](c1ccc(Br)s1)c1cc(Cl)cc2ccccc12,PAU-WEI-3e8-1,2101_NCL.0,0,,1448.7277930884259,c1csc(C(c2cccc3ccccc23)N2CCNCC2)c1,C1CCC(C(C2CCCC2)C2CCCC3CCCCC32)CC1
CC(=O)N1CCN(CC1)[C@H](c1ccc(Br)s1)c1cccc(Cl)c1,PAU-WEI-3e8-2,2102_NCL.0,4,"x1358,x1380,x1458,x1336",1770.3458296670856,c1ccc(C(c2cccs2)N2CCNCC2)cc1,C1CCC(C(C2CCCCC2)C2CCCC2)CC1
CCC(=O)N1CCN(CC1)[C@H](c1ccc(Br)s1)c1cccc(Cl)c1,PAU-WEI-3e8-2,2102_NCL2ACR.0,0,,1503.2142615806056,c1ccc(C(c2cccs2)N2CCNCC2)cc1,C1CCC(C(C2CCCCC2)C2CCCC2)CC1
Oc1cc(Cl)cc(CN2CCN(CC2)C(=O)CC)c1,KIM-UNI-2ee-1,2273_ACL2ACR.0,0,,1113.961298805432,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
Oc1cc(Cl)cc(CN2CCN(CC2)C(=O)C)c1,KIM-UNI-2ee-1,2273_ACL.0,0,,785.8548704909911,c1ccc(CN2CCNCC2)cc1,C1CCC(CC2CCCCC2)CC1
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@@H](CCC[C@H]12)[C@H](CCC1CCCCC1)N1CCN(CC1)C(=O)C,PAU-WEI-b9b-7,723_NCL.1,0,,1170.624007202092,C1CCC(CCC(C2CCCC3CC[NH2+]C32)N2CCNCC2)CC1,C1CCC(CCC(C2CCCCC2)C2CCCC3CCCC32)CC1
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@@H](CCC[C@@H]12)[C@H](CCC1CCCCC1)N1CCN(CC1)C(=O)CCl,PAU-WEI-b9b-7,723_ACL.1,0,,883.8219284255786,C1CCC(CCC(C2CCCC3CC[NH2+]C32)N2CCNCC2)CC1,C1CCC(CCC(C2CCCCC2)C2CCCC3CCCC32)CC1
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@@H](CCC[C@H]12)[C@H](CC[C@H]1CC[C@@H](C)CC1)N1CCN(CC1)C(=O)C,PAU-WEI-b9b-8,724_NCL.1,0,,981.6580215940712,C1CCC(CCC(C2CCCC3CC[NH2+]C32)N2CCNCC2)CC1,C1CCC(CCC(C2CCCCC2)C2CCCC3CCCC32)CC1
Cc1ccc(CC[C@@H](N2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@H](CCNC(=O)CC)[C@@H]3CCC2)cc1,PAU-WEI-b9b-8,724_ACL2ACR.1,0,,699.5162155227257,c1ccc(CCC(C2CCCC3CC[NH2+]C32)N2CCNCC2)cc1,C1CCC(CCC(C2CCCCC2)C2CCCC3CCCC32)CC1
Cc1ccc(CC[C@@H](N2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@@H](CCNC(=O)C)[C@@H]3CCC2)cc1,PAU-WEI-b9b-8,724_ACL.1,0,,597.8593085450212,c1ccc(CCC(C2CCCC3CC[NH2+]C32)N2CCNCC2)cc1,C1CCC(CCC(C2CCCCC2)C2CCCC3CCCC32)CC1
CC(=O)NCC[C@@H]1C[NH2+][C@@H]2[C@@H](CCC[C@H]12)[C@H](CC[C@H]1CC[C@H](CC1)C(F)(F)F)N1CCN(CC1)C(=O)C,PAU-WEI-b9b-9,725_NCL.1,0,,1190.7477229393621,C1CCC(CCC(C2CCCC3CC[NH2+]C32)N2CCNCC2)CC1,C1CCC(CCC(C2CCCCC2)C2CCCC3CCCC32)CC1
FC(F)(F)c1ccc(CC[C@@H](N2CCN(CC2)C(=O)CCl)[C@@H]2[C@H]3[NH2+]C[C@H](CCNC(=O)CC)[C@@H]3CCC2)cc1,PAU-WEI-b9b-9,725_ACL2ACR.1,0,,962.2856295250352,c1ccc(CCC(C2CCCC3CC[NH2+]C32)N2CCNCC2)cc1,C1CCC(CCC(C2CCCCC2)C2CCCC3CCCC32)CC1
FC(F)(F)c1ccc(CC[C@@H](N2CCN(CC2)C(=O)CCl)[C@@H]2[C@@H]3[NH2+]C[C@H](CCNC(=O)C)[C@@H]3CCC2)cc1,PAU-WEI-b9b-9,725_ACL.1,0,,786.3163156604753,c1ccc(CCC(C2CCCC3CC[NH2+]C32)N2CCNCC2)cc1,C1CCC(CCC(C2CCCCC2)C2CCCC3CCCC32)CC1
CC(=O)N1CCN(Cc2cc(Cl)cc3cnccc23)CC1,JOO-PER-58e-1,1876_NCL.0,0,,985.3675985278073,c1cc(CN2CCNCC2)c2ccncc2c1,C1CCC(CC2CCCC3CCCCC32)CC1
CCC(=O)N1CCN(Cc2cc(Cl)cc3cnccc23)CC1,JOO-PER-58e-1,1876_NCL2ACR.0,6,"x0769,x0734,x0691,x1402,x0755,x0689",2009.062569411887,c1cc(CN2CCNCC2)c2ccncc2c1,C1CCC(CC2CCCC3CCCCC32)CC1
CC(=O)N1CCN(CC1)[C@H](N1CCCOCC1)c1cccc2ccccc12,JOO-IND-313-1,2222_NCL.0,0,,1336.504763143648,c1ccc2c(C(N3CCNCC3)N3CCCOCC3)cccc2c1,C1CCCC(C(C2CCCCC2)C2CCCC3CCCCC32)CC1
CCC(=O)N1CCN(CC1)[C@H](N1CCCOCC1)c1cccc2ccccc12,JOO-IND-313-1,2222_NCL2ACR.0,0,,865.5014997075261,c1ccc2c(C(N3CCNCC3)N3CCCOCC3)cccc2c1,C1CCCC(C(C2CCCCC2)C2CCCC3CCCCC32)CC1
CC(=O)c1ccnc(c2cccc(Cl)c2)c1N(C(=O)CC)c1c[nH]c2ncncc12,LEO-EVO-0d2-5,2617_ACL2ACR.0,0,,1765.8805681766107,c1ccc(-c2ncccc2Nc2c[nH]c3ncncc23)cc1,C1CCC(C2CCCCC2CC2CCC3CCCCC32)CC1
CC(=O)c1ccnc(c2cccc(Cl)c2)c1N(C(=O)C)c1c[nH]c2ncncc12,LEO-EVO-0d2-5,2617_ACL.0,0,,1574.6958142677381,c1ccc(-c2ncccc2Nc2c[nH]c3ncncc23)cc1,C1CCC(C2CCCCC2CC2CCC3CCCCC32)CC1
CC(=O)c1ccnc(c2cc(F)cs2)c1N(C(=O)CC)c1c[nH]c2ncncc12,LEO-EVO-0d2-6,2618_ACL2ACR.0,0,,1853.0133111492505,c1csc(-c2ncccc2Nc2c[nH]c3ncncc23)c1,C1CCC(C2CCCCC2CC2CCC3CCCCC32)C1
CC(=O)c1ccnc(c2cc(F)cs2)c1N(C(=O)C)c1c[nH]c2ncncc12,LEO-EVO-0d2-6,2618_ACL.0,0,,1375.9372996084824,c1csc(-c2ncccc2Nc2c[nH]c3ncncc23)c1,C1CCC(C2CCCCC2CC2CCC3CCCCC32)C1
C[C@@H](NC(=O)C)c1cc(Cl)cc2c1CC=CC2,DAV-CRI-eab-1,250_NCL.0,2,"x0831,x0692",1661.3936933451873,C1=CCc2ccccc2C1,C1CCC2CCCCC2C1
C[C@@H](NC(=O)CC)c1cc(Cl)cc2c1CC=CC2,DAV-CRI-eab-1,250_NCL2ACR.0,0,,1633.9425888122205,C1=CCc2ccccc2C1,C1CCC2CCCCC2C1
C[C@@H](NC(=O)C)C1=CC(=C[C@@H]2CCC[C@H]12)Cl,DAV-CRI-eab-2,251_NCL.0,0,,1854.022166826242,C1=CC2CCCC2C=C1,C1CCC2CCCC2C1
C[C@@H](NC(=O)CC)C1=CC(=C[C@@H]2CCC[C@H]12)Cl,DAV-CRI-eab-2,251_NCL2ACR.0,0,,1680.6869316839327,C1=CC2CCCC2C=C1,C1CCC2CCCC2C1
C[C@@H](NC(=O)C)C1=CC(=C[C@H]2CC[NH2+][C@@H]12)Cl,DAV-CRI-eab-3,252_NCL.0,0,,684.9659828355566,C1=CC2CC[NH2+]C2C=C1,C1CCC2CCCC2C1
C[C@@H](NC(=O)CC)C1=CC(=C[C@H]2CC[NH2+][C@@H]12)Cl,DAV-CRI-eab-3,252_NCL2ACR.0,0,,742.1359822924222,C1=CC2CC[NH2+]C2C=C1,C1CCC2CCCC2C1
C[C@@H](NC(=O)C)C1=CC(=C[C@@H]2[NH2+]CC[C@H]12)Cl,DAV-CRI-eab-4,253_NCL.0,2,"x0734,x0820",1673.5148152912686,C1=CC2CC[NH2+]C2C=C1,C1CCC2CCCC2C1
C[C@@H](NC(=O)CC)C1=CC(=C[C@@H]2[NH2+]CC[C@H]12)Cl,DAV-CRI-eab-4,253_NCL2ACR.0,0,,1693.2942549157633,C1=CC2CC[NH2+]C2C=C1,C1CCC2CCCC2C1
